off_rtg_diff,def_rtg_diff,net_rtg_diff,pace_diff,ts_pct_diff,w_pct_diff,ast_pct_diff,oreb_pct_diff,dreb_pct_diff,tov_pct_diff,efg_pct_diff,rest_diff,last15_win_diff,last15_pm_diff,home_court,home_win
-0.7000000000000028,-4.8999999999999915,4.2,-3.3299999999999983,-0.0020000000000000018,0.0,0.03700000000000003,0.008000000000000007,-0.02200000000000002,0.006000000000000005,-0.0040000000000000036,0.0,-0.2666666666666666,-9.666666666666666,1,1
-0.7000000000000028,-4.8999999999999915,4.2,-3.3299999999999983,-0.0020000000000000018,0.0,0.03700000000000003,0.008000000000000007,-0.02200000000000002,0.006000000000000005,-0.0040000000000000036,0.0,-0.1333333333333333,-6.0,1,0
-0.7000000000000028,-4.8999999999999915,4.2,-3.3299999999999983,-0.0020000000000000018,0.0,0.03700000000000003,0.008000000000000007,-0.02200000000000002,0.006000000000000005,-0.0040000000000000036,0.0,-0.19999999999999996,-6.266666666666667,1,1
0.5999999999999943,-2.200000000000003,2.9000000000000004,0.730000000000004,-0.006000000000000005,-0.02400000000000002,-0.03500000000000003,-0.0010000000000000009,-0.010000000000000009,-0.009999999999999981,-0.0050000000000000044,0.0,0.0,0.7999999999999998,1,0
0.5999999999999943,-2.200000000000003,2.9000000000000004,0.730000000000004,-0.006000000000000005,-0.02400000000000002,-0.03500000000000003,-0.0010000000000000009,-0.010000000000000009,-0.009999999999999981,-0.0050000000000000044,0.0,-0.06666666666666665,-0.9333333333333336,1,1
0.5999999999999943,-2.200000000000003,2.9000000000000004,0.730000000000004,-0.006000000000000005,-0.02400000000000002,-0.03500000000000003,-0.0010000000000000009,-0.010000000000000009,-0.009999999999999981,-0.0050000000000000044,0.0,0.06666666666666665,4.8,1,0
1.5,-0.3999999999999915,1.9000000000000004,-1.4799999999999898,-0.0040000000000000036,-0.02400000000000002,-0.06000000000000005,0.008000000000000007,-0.01100000000000001,-0.010999999999999982,-0.010000000000000009,0.0,-0.06666666666666665,2.9333333333333336,1,1
1.5,-0.3999999999999915,1.9000000000000004,-1.4799999999999898,-0.0040000000000000036,-0.02400000000000002,-0.06000000000000005,0.008000000000000007,-0.01100000000000001,-0.010999999999999982,-0.010000000000000009,0.0,-0.06666666666666665,3.2,1,0
1.5,-0.3999999999999915,1.9000000000000004,-1.4799999999999898,-0.0040000000000000036,-0.02400000000000002,-0.06000000000000005,0.008000000000000007,-0.01100000000000001,-0.010999999999999982,-0.010000000000000009,0.0,-0.1333333333333333,0.4666666666666668,1,0
1.7999999999999972,-4.800000000000011,6.6000000000000005,-2.4099999999999966,0.02100000000000002,0.19499999999999995,0.07199999999999995,-0.033999999999999975,0.029000000000000026,0.007000000000000006,0.02499999999999991,-51.0,0.1333333333333333,9.866666666666667,1,1
1.7999999999999972,-4.800000000000011,6.6000000000000005,-2.4099999999999966,0.02100000000000002,0.19499999999999995,0.07199999999999995,-0.033999999999999975,0.029000000000000026,0.007000000000000006,0.02499999999999991,0.0,0.2,10.933333333333334,1,1
1.7999999999999972,-4.800000000000011,6.6000000000000005,-2.4099999999999966,0.02100000000000002,0.19499999999999995,0.07199999999999995,-0.033999999999999975,0.029000000000000026,0.007000000000000006,0.02499999999999991,0.0,0.26666666666666666,10.2,1,0
0.29999999999999716,-2.1000000000000085,2.3,1.710000000000008,-0.008000000000000007,0.03599999999999992,0.016000000000000014,-0.0030000000000000027,0.025000000000000022,-0.006000000000000005,0.0030000000000000027,-5.0,-0.06666666666666665,-0.8,1,0
0.29999999999999716,-2.1000000000000085,2.3,1.710000000000008,-0.008000000000000007,0.03599999999999992,0.016000000000000014,-0.0030000000000000027,0.025000000000000022,-0.006000000000000005,0.0030000000000000027,0.0,-0.1333333333333333,-1.2,1,1
0.29999999999999716,-2.1000000000000085,2.3,1.710000000000008,-0.008000000000000007,0.03599999999999992,0.016000000000000014,-0.0030000000000000027,0.025000000000000022,-0.006000000000000005,0.0030000000000000027,0.0,-0.1333333333333333,2.9333333333333336,1,0
0.29999999999999716,-2.1000000000000085,2.3,1.710000000000008,-0.008000000000000007,0.03599999999999992,0.016000000000000014,-0.0030000000000000027,0.025000000000000022,-0.006000000000000005,0.0030000000000000027,0.0,-0.1333333333333333,4.133333333333334,1,1
5.0,-2.200000000000003,7.2,2.3900000000000006,0.026000000000000023,0.15799999999999992,0.02400000000000002,-0.019000000000000017,0.013000000000000012,-0.0050000000000000044,0.03599999999999992,-2.0,-0.06666666666666665,3.4000000000000004,1,0
5.0,-2.200000000000003,7.2,2.3900000000000006,0.026000000000000023,0.15799999999999992,0.02400000000000002,-0.019000000000000017,0.013000000000000012,-0.0050000000000000044,0.03599999999999992,0.0,-0.1333333333333333,1.8000000000000003,1,0
5.0,-2.200000000000003,7.2,2.3900000000000006,0.026000000000000023,0.15799999999999992,0.02400000000000002,-0.019000000000000017,0.013000000000000012,-0.0050000000000000044,0.03599999999999992,0.0,-0.2666666666666666,-1.6666666666666665,1,1
5.0,-2.200000000000003,7.2,2.3900000000000006,0.026000000000000023,0.15799999999999992,0.02400000000000002,-0.019000000000000017,0.013000000000000012,-0.0050000000000000044,0.03599999999999992,0.0,-0.1333333333333333,0.0,1,0
8.900000000000006,-0.9000000000000057,9.899999999999999,1.1000000000000085,0.031000000000000028,0.21899999999999997,-0.03500000000000003,0.025999999999999968,-0.008000000000000007,-0.009000000000000008,0.039999999999999925,14.0,0.06666666666666665,3.6,1,1
8.900000000000006,-0.9000000000000057,9.899999999999999,1.1000000000000085,0.031000000000000028,0.21899999999999997,-0.03500000000000003,0.025999999999999968,-0.008000000000000007,-0.009000000000000008,0.039999999999999925,0.0,0.1333333333333333,6.266666666666667,1,0
