pts_diff,fg_diff,fg3_diff,reb_diff,ast_diff,tov_diff,stl_diff,pm_diff,rest_diff,win_pct_diff,def_diff,home_court,home_win,SEASON_ID_home,TEAM_ABBREVIATION_home,TEAM_ABBREVIATION_away,predicted,correct,prob
-7.5,-0.034416666666666706,-0.07316666666666671,-1.75,-1.8333333333333357,0.3333333333333339,3.666666666666667,-15.75,7.0,-0.16666666666666669,7.5,1,0,42014,MIL,CHI,0,1,0.3109402756194961
-4.357142857142861,-0.017214285714285738,0.04935714285714288,1.7857142857142847,1.6428571428571423,-0.5714285714285712,-2.428571428571428,-0.9285714285714286,0.0,-0.07142857142857145,4.357142857142861,1,0,42014,SAS,LAC,0,1,0.42220479653626714
1.6666666666666714,-0.0031458333333333477,-0.03345833333333337,-0.8125,2.145833333333332,-1.875,1.0,5.3125,0.0,0.16666666666666669,-1.6666666666666714,1,1,42014,ATL,BKN,1,1,0.6846606307909862
0.9272727272727366,0.0240727272727273,-0.029163636363636336,-0.7454545454545496,3.763636363636362,-0.7454545454545443,5.236363636363636,5.527272727272727,-7.0,0.3454545454545454,-0.9272727272727366,1,1,42014,MEM,POR,1,1,0.8359912656526971
4.357142857142861,0.017214285714285738,-0.04935714285714288,-1.7857142857142847,-1.6428571428571423,0.5714285714285712,2.428571428571428,0.9285714285714286,0.0,0.07142857142857145,-4.357142857142861,1,0,42014,LAC,SAS,1,0,0.5811210004322108
-1.82352941176471,-0.004611764705882426,0.03043529411764706,-1.6941176470588246,0.6823529411764717,1.1647058823529424,1.3529411764705888,1.7294117647058824,-9.0,0.32941176470588235,1.82352941176471,1,1,42014,HOU,DAL,1,1,0.8415724226351458
-1.6666666666666714,0.0031458333333333477,0.03345833333333337,0.8125,-2.145833333333332,1.875,-1.0,-5.3125,0.0,-0.16666666666666669,1.6666666666666714,1,1,42014,BKN,ATL,0,0,0.3182933586107518
7.5,0.034416666666666706,0.07316666666666671,1.75,1.8333333333333357,-0.3333333333333339,-3.666666666666667,15.75,0.0,0.16666666666666669,-7.5,1,0,42014,CHI,MIL,1,0,0.6912342132339151
-0.9272727272727366,-0.0240727272727273,0.029163636363636336,0.7454545454545496,-3.763636363636362,0.7454545454545443,-5.236363636363636,-5.527272727272727,0.0,-0.3454545454545454,0.9272727272727366,1,1,42014,POR,MEM,0,0,0.16637057962740281
4.849999999999994,0.02585000000000004,0.08515,8.700000000000003,3.6000000000000014,1.75,-0.40000000000000036,17.9,-10.0,0.6,-4.849999999999994,1,1,42014,WAS,TOR,1,1,0.9368121302842058
-4.25,0.00040000000000001146,-0.08115,-6.350000000000001,2.0,1.8000000000000007,-1.0499999999999998,-13.25,11.0,-0.7,4.25,1,0,42014,BOS,CLE,0,1,0.04476141835013
1.82352941176471,0.004611764705882426,-0.03043529411764706,1.6941176470588246,-0.6823529411764717,-1.1647058823529424,-1.3529411764705888,-1.7294117647058824,0.0,-0.32941176470588235,-1.82352941176471,1,1,42014,DAL,HOU,0,0,0.16085864211211034
-4.357142857142861,-0.017214285714285738,0.04935714285714288,1.7857142857142847,1.6428571428571423,-0.5714285714285712,-2.428571428571428,-0.9285714285714286,0.0,-0.07142857142857145,4.357142857142861,1,0,42014,SAS,LAC,0,1,0.42220479653626714
-2.535714285714292,-0.005452380952380931,-0.05628571428571433,-3.6190476190476204,-1.2738095238095255,-1.1428571428571423,-0.5,-15.80952380952381,11.0,-0.7619047619047619,2.535714285714292,1,0,42014,NOP,GSW,0,1,0.027964976760196186
